central medial nucleus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/central-medial-nucleus/,http://neurolex.org/wiki/Category:Central_medial_nucleus,birnlex_971,
central medial nucleus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/central-medial-nucleus/,http://neurolex.org/wiki/Category:Central_medial_nucleus,birnlex_971,
central nervous system,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/central-nervous-system/,http://neurolex.org/wiki/Category:Central_nervous_system,birnlex_1099,
central nucleus of inferior colliculus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/central-nucleus-of-inferior-colliculus/,http://neurolex.org/wiki/Category:Central_nucleus_of_inferior_colliculus,birnlex_1035,
central nucleus of inferior colliculus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/central-nucleus-of-inferior-colliculus/,http://neurolex.org/wiki/Category:Central_nucleus_of_inferior_colliculus,birnlex_1035,
central oculomotor nucleus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/central-oculomotor-nucleus/,http://neurolex.org/wiki/Category:Central_oculomotor_nucleus,birnlex_786,
central oculomotor nucleus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/central-oculomotor-nucleus/,http://neurolex.org/wiki/Category:Central_oculomotor_nucleus,birnlex_786,
central part of lateral ventricle,mai-1997,human,http://brancusi1.usc.edu/brain_parts/central-part-of-lateral-ventricle/,http://neurolex.org/wiki/Birnlex_1287,birnlex_1287,
central sulcus,mai-1997,human,http://brancusi1.usc.edu/brain_parts/central-sulcus/,http://neurolex.org/wiki/Category:Central_sulcus,birnlex_4035,
central sulcus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/central-sulcus/,http://neurolex.org/wiki/Category:Central_sulcus,birnlex_4035,
central sulcus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/central-sulcus/,http://neurolex.org/wiki/Category:Central_sulcus,birnlex_4035,
central tegmental tract,mai-1997,human,http://brancusi1.usc.edu/brain_parts/central-tegmental-tract/,http://neurolex.org/wiki/Category:Central_tegmental_tract,nlx_32981,
central tegmental tract,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/central-tegmental-tract/,http://neurolex.org/wiki/Category:Central_tegmental_tract,nlx_32981,
central tegmental tract,paxinos/watson-1998,rat,http://brancusi1.usc.edu/brain_parts/central-tegmental-tract/,http://neurolex.org/wiki/Category:Central_tegmental_tract,nlx_32981,
central tegmental tract of midbrain,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/central-tegmental-tract-of-midbrain/,http://neurolex.org/wiki/Category:Central_tegmental_tract_of_midbrain,birnlex_1081,
central tegmental tract of midbrain,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/central-tegmental-tract-of-midbrain/,http://neurolex.org/wiki/Category:Central_tegmental_tract_of_midbrain,birnlex_1081,
central tegmental tract of pons,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/central-tegmental-tract-of-pons/,http://neurolex.org/wiki/Category:Central_tegmental_tract_of_pons,birnlex_1683,
central tegmental tract of pons,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/central-tegmental-tract-of-pons/,http://neurolex.org/wiki/Category:Central_tegmental_tract_of_pons,birnlex_1683,
centromedian nucleus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/centromedian-nucleus/,http://neurolex.org/wiki/Category:Centromedian_nucleus,birnlex_805,
centromedian nucleus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/centromedian-nucleus/,http://neurolex.org/wiki/Category:Centromedian_nucleus,birnlex_805,
cerebellar cortex,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cerebellar-cortex/,http://neurolex.org/wiki/Category:Cerebellar_cortex,birnlex_1566,
cerebellar cortex,berman/jones-1982,cat,http://brancusi1.usc.edu/brain_parts/cerebellar-cortex/,http://neurolex.org/wiki/Category:Cerebellar_cortex,birnlex_1566,
cerebellar cortex,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebellar-cortex/,http://neurolex.org/wiki/Category:Cerebellar_cortex,birnlex_1566,
cerebellar cortex,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebellar-cortex/,http://neurolex.org/wiki/Category:Cerebellar_cortex,birnlex_1566,
cerebellar cortex,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/cerebellar-cortex/,http://neurolex.org/wiki/Category:Cerebellar_cortex,birnlex_1566,
cerebellar cortex,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebellar-cortex/,http://neurolex.org/wiki/Category:Cerebellar_cortex,birnlex_1566,
cerebellar cortex,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/cerebellar-cortex/,http://neurolex.org/wiki/Category:Cerebellar_cortex,birnlex_1566,
cerebellar hemisphere,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cerebellar-hemisphere/,http://neurolex.org/wiki/Category:Cerebellar_hemisphere,birnlex_1575,
cerebellar white matter,hof et al.-2000,mouse,http://brancusi1.usc.edu/brain_parts/cerebellar-white-matter/,http://neurolex.org/wiki/Category:Cerebellar_white_matter,birnlex_1562,
cerebellar white matter,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebellar-white-matter/,http://neurolex.org/wiki/Category:Cerebellar_white_matter,birnlex_1562,
cerebellar white matter,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebellar-white-matter/,http://neurolex.org/wiki/Category:Cerebellar_white_matter,birnlex_1562,
cerebellum,hof et al.-2000,mouse,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,paxinos/watson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebellum,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/cerebellum-5/,http://neurolex.org/wiki/Category:Cerebellum,birnlex_1489,
cerebral aqueduct,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cerebral-aqueduct/,http://neurolex.org/wiki/Category:Cerebral_aqueduct,birnlex_1261,
cerebral aqueduct,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cerebral-aqueduct/,http://neurolex.org/wiki/Category:Cerebral_aqueduct,birnlex_1261,
cerebral aqueduct,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebral-aqueduct/,http://neurolex.org/wiki/Category:Cerebral_aqueduct,birnlex_1261,
cerebral aqueduct,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebral-aqueduct/,http://neurolex.org/wiki/Category:Cerebral_aqueduct,birnlex_1261,
cerebral aqueduct,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/cerebral-aqueduct/,http://neurolex.org/wiki/Category:Cerebral_aqueduct,birnlex_1261,
cerebral aqueduct,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebral-aqueduct/,http://neurolex.org/wiki/Category:Cerebral_aqueduct,birnlex_1261,
cerebral cortex,felleman & van essen,macaque,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,berman/jones-1982,cat,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral cortex,paxinos/watson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebral-cortex-10/,http://neurolex.org/wiki/Category:Cerebral_cortex,birnlex_1494,
cerebral crus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebral-crus-2/,http://neurolex.org/wiki/Category:Cerebral_crus,birnlex_1218,
cerebral crus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebral-crus-2/,http://neurolex.org/wiki/Category:Cerebral_crus,birnlex_1218,
cerebral peduncle,hof et al.-2000,mouse,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral peduncle,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral peduncle,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral peduncle,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral peduncle,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral peduncle,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral peduncle,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral peduncle,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/cerebral-peduncle-2/,http://neurolex.org/wiki/Category:Cerebral_peduncle,birnlex_1202,
cerebral white matter,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cerebral-white-matter-2/,http://neurolex.org/wiki/Category:Cerebral_white_matter,birnlex_711,
cerebral white matter,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cerebral-white-matter-2/,http://neurolex.org/wiki/Category:Cerebral_white_matter,birnlex_711,
cerebrum,his-nomina anatomica-1895,human,http://brancusi1.usc.edu/brain_parts/cerebrum-4/,http://neurolex.org/wiki/Category:Cerebrum,birnlex_1042,
cerebrum,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cerebrum-4/,http://neurolex.org/wiki/Category:Cerebrum,birnlex_1042,
cerebrum,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/cerebrum-4/,http://neurolex.org/wiki/Category:Cerebrum,birnlex_1042,
cerebrum,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/cerebrum-4/,http://neurolex.org/wiki/Category:Cerebrum,birnlex_1042,
chiasmatic cistern,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/chiasmatic-cistern-2/,http://neurolex.org/wiki/Category:Chiasmatic_cistern,birnlex_4003,
chiasmatic cistern,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/chiasmatic-cistern-2/,http://neurolex.org/wiki/Category:Chiasmatic_cistern,birnlex_4003,
choroid plexus,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/choroid-plexus-3/,http://neurolex.org/wiki/Category:Choroid_plexus,UBERON:0001886,
choroid plexus,berman/jones-1982,cat,http://brancusi1.usc.edu/brain_parts/choroid-plexus-3/,http://neurolex.org/wiki/Category:Choroid_plexus,UBERON:0001886,
choroid plexus,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/choroid-plexus-3/,http://neurolex.org/wiki/Category:Choroid_plexus,UBERON:0001886,
choroid plexus,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/choroid-plexus-3/,http://neurolex.org/wiki/Category:Choroid_plexus,UBERON:0001886,
ciliary ganglion,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/ciliary-ganglion/,http://neurolex.org/wiki/Category:Ciliary_ganglion,nlx_anat_100304,
cingulate gyrus,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cingulate-gyrus/,http://neurolex.org/wiki/Category:Cingulate_gyrus,birnlex_798,
cingulate gyrus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cingulate-gyrus/,http://neurolex.org/wiki/Category:Cingulate_gyrus,birnlex_798,
cingulate gyrus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cingulate-gyrus/,http://neurolex.org/wiki/Category:Cingulate_gyrus,birnlex_798,
cingulate sulcus,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cingulate-sulcus/,http://neurolex.org/wiki/Category:Cingulate_sulcus,birnlex_1468,
cingulate sulcus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cingulate-sulcus/,http://neurolex.org/wiki/Category:Cingulate_sulcus,birnlex_1468,
cingulate sulcus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cingulate-sulcus/,http://neurolex.org/wiki/Category:Cingulate_sulcus,birnlex_1468,
circular sulcus of insula,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/circular-sulcus-of-insula-2/,http://neurolex.org/wiki/Category:Circular_sulcus_of_insula,birnlex_1475,
circular sulcus of insula,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/circular-sulcus-of-insula-2/,http://neurolex.org/wiki/Category:Circular_sulcus_of_insula,birnlex_1475,
cistern of lamina terminalis,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cistern-of-lamina-terminalis/,http://neurolex.org/wiki/Category:Cistern_of_lamina_terminalis,birnlex_4002,
cistern of lamina terminalis,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cistern-of-lamina-terminalis/,http://neurolex.org/wiki/Category:Cistern_of_lamina_terminalis,birnlex_4002,
claustral amygdaloid area,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/claustral-amygdaloid-area/,http://neurolex.org/wiki/Category:Claustral_amygdaloid_area,birnlex_1515,
claustral amygdaloid area,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/claustral-amygdaloid-area/,http://neurolex.org/wiki/Category:Claustral_amygdaloid_area,birnlex_1515,
claustrum,hof et al.-2000,mouse,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,mai-1997,human,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,berman/jones-1982,cat,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
claustrum,paxinos/watson-1998,rat,http://brancusi1.usc.edu/brain_parts/claustrum-2/,http://neurolex.org/wiki/Category:Claustrum,birnlex_1522,
collateral sulcus,mai-1997,human,http://brancusi1.usc.edu/brain_parts/collateral-sulcus/,http://neurolex.org/wiki/Category:Collateral_sulcus,birnlex_1480,
collateral sulcus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/collateral-sulcus/,http://neurolex.org/wiki/Category:Collateral_sulcus,birnlex_1480,
collateral sulcus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/collateral-sulcus/,http://neurolex.org/wiki/Category:Collateral_sulcus,birnlex_1480,
commissural nucleus of vagus nerve,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/commissural-nucleus-of-vagus-nerve/,http://neurolex.org/wiki/Category:Commissural_nucleus_of_vagus_nerve,birnlex_2639,
commissural nucleus of vagus nerve,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/commissural-nucleus-of-vagus-nerve/,http://neurolex.org/wiki/Category:Commissural_nucleus_of_vagus_nerve,birnlex_2639,
commissure of fornix,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/commissure-of-fornix-2/,http://neurolex.org/wiki/Category:Commissure_of_fornix,birnlex_746,
commissure of fornix,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/commissure-of-fornix-2/,http://neurolex.org/wiki/Category:Commissure_of_fornix,birnlex_746,
commissure of inferior colliculus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/commissure-of-inferior-colliculus-2/,http://neurolex.org/wiki/Category:Commissure_of_inferior_colliculus,birnlex_935,
commissure of inferior colliculus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/commissure-of-inferior-colliculus-2/,http://neurolex.org/wiki/Category:Commissure_of_inferior_colliculus,birnlex_935,
commissure of superior colliculus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/commissure-of-superior-colliculus/,http://neurolex.org/wiki/Category:Commissure_of_superior_colliculus,birnlex_1073,
commissure of superior colliculus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/commissure-of-superior-colliculus/,http://neurolex.org/wiki/Category:Commissure_of_superior_colliculus,birnlex_1073,
core of nucleus accumbens,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/accumbens-nucleus-core-2/,http://neurolex.org/wiki/Category:Core_of_nucleus_accumbens,nlx_anat_20090306,
Core of nucleus accumbens,paxinos/watson-1998,rat,http://brancusi1.usc.edu/brain_parts/accumbens-nucleus-core-2/,http://neurolex.org/wiki/Category:Core_of_nucleus_accumbens,nlx_anat_20090306,
corpus callosum,hof et al.-2000,mouse,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,berman/jones-1982,cat,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,paxinos/watson-1998,rat,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
corpus callosum,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/corpus-callosum-9/,http://neurolex.org/wiki/Category:Corpus_callosum,birnlex_1087,
cortical amygdaloid nucleus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cortical-amygdaloid-nucleus-2/,http://neurolex.org/wiki/Category:Cortical_amygdaloid_nucleus,birnlex_2700,
cortical amygdaloid nucleus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cortical-amygdaloid-nucleus-2/,http://neurolex.org/wiki/Category:Cortical_amygdaloid_nucleus,birnlex_2700,
corticotectal tract,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/corticotectal-tract-2/,http://neurolex.org/wiki/Category:Corticotectal_tract,birnlex_1016,
corticotectal tract,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/corticotectal-tract-2/,http://neurolex.org/wiki/Category:Corticotectal_tract,birnlex_1016,
corticotectal tract,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/corticotectal-tract-2/,http://neurolex.org/wiki/Category:Corticotectal_tract,birnlex_1016,
corticotectal tract,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/corticotectal-tract-2/,http://neurolex.org/wiki/Category:Corticotectal_tract,birnlex_1016,
corticotectal tract,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/corticotectal-tract-2/,http://neurolex.org/wiki/Category:Corticotectal_tract,birnlex_1016,
corticotectal tract,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/corticotectal-tract-2/,http://neurolex.org/wiki/Category:Corticotectal_tract,birnlex_1016,
culmen,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/culmen/,http://neurolex.org/wiki/Category:Culmen,birnlex_926,
culmen,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/culmen/,http://neurolex.org/wiki/Category:Culmen,birnlex_926,
culmen,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/culmen/,http://neurolex.org/wiki/Category:Culmen,birnlex_926,
culmen,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/culmen/,http://neurolex.org/wiki/Category:Culmen,birnlex_926,
culmen,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/culmen/,http://neurolex.org/wiki/Category:Culmen,birnlex_926,
culmen,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/culmen/,http://neurolex.org/wiki/Category:Culmen,birnlex_926,
cuneate fasciculus of medulla,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cuneate-fasciculus-of-medulla/,http://neurolex.org/wiki/Category:Cuneate_fasciculus_of_medulla,birnlex_1242,
cuneate fasciculus of medulla,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cuneate-fasciculus-of-medulla/,http://neurolex.org/wiki/Category:Cuneate_fasciculus_of_medulla,birnlex_1242,
cuneate nucleus,hof et al.-2000,mouse,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,swanson-1992,rat,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,swanson-1998,rat,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,swanson-2004,rat,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneate nucleus,paxinos/watson-1998,rat,http://brancusi1.usc.edu/brain_parts/cuneate-nucleus-3/,http://neurolex.org/wiki/Category:Cuneate_nucleus,birnlex_2640,
cuneiform nucleus,hof et al.-2000,mouse,http://brancusi1.usc.edu/brain_parts/cuneiform-nucleus/,http://neurolex.org/wiki/Category:Cuneiform_nucleus,birnlex_1430,
cuneiform nucleus,dong-2007,mouse,http://brancusi1.usc.edu/brain_parts/cuneiform-nucleus/,http://neurolex.org/wiki/Category:Cuneiform_nucleus,birnlex_1430,
cuneiform nucleus,mai-1997,human,http://brancusi1.usc.edu/brain_parts/cuneiform-nucleus/,http://neurolex.org/wiki/Category:Cuneiform_nucleus,birnlex_1430,
cuneiform nucleus,bowden-human-2002,human,http://brancusi1.usc.edu/brain_parts/cuneiform-nucleus/,http://neurolex.org/wiki/Category:Cuneiform_nucleus,birnlex_1430,
cuneiform nucleus,paxinos/franklin-2001,mouse,http://brancusi1.usc.edu/brain_parts/cuneiform-nucleus/,http://neurolex.org/wiki/Category:Cuneiform_nucleus,birnlex_1430,
cuneiform nucleus,bowden-macaca-2002,macaca fascicularis,http://brancusi1.usc.edu/brain_parts/cuneiform-nucleus/,http://neurolex.org/wiki/Category:Cuneiform_nucleus,birnlex_1430,
